TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceLastTransaction,TransactionType,Location,Channel,CustomerOccupation,Target,cluster
1129320.2389999998,2002.0,37710.0,5.0,10628788.143,-232539.99999999997,Debit,Portland,Branch,Engineer,2,2
332920.73500000004,1320.0,81790.0,5.0,19442661.5234,-138264.0,Debit,Nashville,ATM,Student,0,0
150303.7805,3490.0,54820.0,5.0,107935759.27419998,-168840.0,Credit,Memphis,Online,Engineer,0,0
78020.701,3676.0,45250.0,5.0,17165478.931599997,-112784.0,Debit,Louisville,Branch,Retired,7,7
186550.85700000002,4792.000000000001,15960.0,5.0,98896652.05019997,-227443.99999999997,Credit,Atlanta,Branch,Retired,3,3
65375.4795,1382.0,23500.0,5.0,129573084.99979998,-133168.0,Debit,Philadelphia,Branch,Student,7,7
944189.591,1444.0,21470.0,5.0,12762856.496,-139720.0,Debit,Fresno,Online,Student,5,5
1615691.1485000001,3304.0,53660.0,5.0,7579056.442999999,-153188.0,Credit,Virginia Beach,Online,Doctor,6,6
141131.6775,3180.0,45830.0,5.0,41834386.7344,-242731.99999999997,Debit,Atlanta,ATM,Engineer,2,2
1459343.2505,3552.0,34230.0,5.0,91937015.54339999,-156100.0,Debit,Phoenix,Online,Engineer,6,6
523999.81799999997,,38870.0,5.0,98324938.93199998,-235087.99999999997,Credit,Houston,Branch,Engineer,2,2
713217.6165,4172.000000000001,41480.0,5.0,51835423.9668,-116424.0,Debit,San Francisco,Branch,Retired,7,7
420151.6560000001,1134.0,3780.0000000000005,5.0,11220287.3254,-157920.0,Debit,Seattle,ATM,Student,5,5
436327.5615,1134.0,18860.0,5.0,11173871.8966,-115332.0,Debit,Atlanta,Online,Student,5,5
456667.37150000007,2436.0,24950.0,5.0,126602497.55659999,-199415.99999999997,Credit,Kansas City,Branch,Doctor,1,1
358057.67000000004,3614.0,3780.0000000000005,5.0,22444936.422799997,-178668.0,Debit,,Online,Doctor,7,7
654615.9375,1134.0,42930.0,5.0,7607619.783799999,-229991.99999999997,Debit,San Jose,Online,Student,5,5
833894.093,3676.0,62360.0,5.0,188165869.32679996,-155372.0,Debit,Memphis,ATM,Doctor,1,1
600370.048,3366.0,12770.0,5.0,3469505.7853999995,-192863.99999999997,Credit,Portland,Branch,Engineer,2,2
144201.83750000002,1444.0,44670.0,5.0,16259187.9308,-151004.0,Debit,Boston,ATM,Student,5,5
44709.465000000004,3676.0,46700.0,5.0,99840134.90099998,-163744.0,Debit,Los Angeles,ATM,Engineer,7,7
90915.373,1568.0,17700.0,5.0,6834029.3038,-231811.99999999997,Credit,Seattle,Online,Student,5,5
984005.7284999999,4916.000000000001,8710.0,5.0,104053078.90159999,-173208.0,Debit,Sacramento,Branch,Retired,3,3
936686.8875,2684.0,48730.0,5.0,105194868.69659999,-168840.0,Debit,Louisville,Branch,Engineer,0,0
24599.917,2746.0,45250.0,5.0,134563041.13059998,-211427.99999999997,Debit,Fort Worth,ATM,Engineer,2,2
128371.32500000001,4916.000000000001,37420.0,17.0,77935027.85539998,-207059.99999999997,Credit,Charlotte,Online,Retired,4,4
1028331.1634999999,2684.0,6390.0,5.0,143443413.5388,-177576.0,Debit,Las Vegas,Online,Engineer,2,2
519471.33200000005,1630.0,15380.0,5.0,93187405.54039998,-179032.0,Credit,Washington,Online,Engineer,2,2
188009.18300000002,4482.000000000001,5230.0,5.0,110985490.97419998,-232539.99999999997,Debit,Denver,Branch,Retired,3,3
376248.3680000001,3800.0,28430.0,5.0,62985540.596799985,-159740.0,Debit,San Francisco,Online,Retired,3,3
481977.0030000001,2622.0,71350.0,5.0,123535062.53599997,-190679.99999999997,Debit,San Jose,ATM,Engineer,0,0
85427.46200000001,1754.0,59460.0,5.0,4675563.0972,-214339.99999999997,Debit,El Paso,Online,Student,5,5
343224.95950000006,2188.0,52210.0,5.0,77972517.24019998,-193955.99999999997,Debit,Baltimore,Online,Doctor,0,0
2257105.138,3366.0,50470.0,21.0,4815553.2206,-117152.0,Credit,Kansas City,ATM,Engineer,4,4
741981.178,2870.0,37130.0,5.0,102100060.47439998,-135352.0,Debit,New York,Branch,Doctor,7,7
320716.849,4730.000000000001,5810.0,5.0,57688082.250199996,-204511.99999999997,Debit,Denver,Online,Retired,3,3
662425.657,4296.000000000001,73380.0,5.0,60200019.79919999,-155736.0,Debit,Fresno,Branch,Retired,0,0
143626.1825,4482.000000000001,33940.0,5.0,35849027.930199996,-115332.0,Debit,Raleigh,ATM,Retired,7,7
1288949.3705,3614.0,15670.0,5.0,77535884.92119999,-140812.0,Debit,Washington,Branch,Engineer,7,7
489383.764,2808.0,44090.0,5.0,92501587.82639998,-126980.0,Debit,Seattle,ATM,Engineer,7,7
87826.02450000001,1568.0,31620.0,5.0,88935038.17879999,-231447.99999999997,Debit,Philadelphia,Online,Student,2,2
632625.9164999999,1630.0,19150.0,5.0,24868952.4384,-242731.99999999997,Credit,San Antonio,Online,Student,5,5
694700.714,3614.0,57430.0,9.0,125290220.32119997,-176484.0,Credit,Philadelphia,Branch,Doctor,1,1
22872.952,3304.0,15090.0,5.0,217377538.45599997,-143360.0,Debit,San Diego,,Doctor,1,1
90992.12700000001,3986.0000000000005,8130.0,5.0,122785572.37479998,-117516.0,Debit,San Diego,ATM,Doctor,7,7
69059.67150000001,3924.0,37420.0,5.0,66793539.734599985,-239091.99999999997,Debit,Miami,Branch,Retired,3,3
290111.1915,2312.0,27850.0,5.0,177090136.39679998,-200507.99999999997,Credit,New York,Branch,Doctor,1,1
465551.64700000006,1382.0,67870.0,5.0,7185864.2047999995,-176484.0,Credit,San Francisco,Online,Student,0,0
93486.632,1320.0,4940.0,5.0,12140711.2292,-147000.0,Debit,Virginia Beach,Branch,Student,5,5
83393.481,1568.0,23210.0,5.0,8599749.574399998,-172480.0,Debit,Boston,ATM,Student,5,5
1988331.8185,1568.0,36550.0,5.0,7100769.251999999,-172480.0,Debit,Omaha,Online,Student,6,6
851566.7015000001,3304.0,25240.0,5.0,46621572.899,-143360.0,Debit,Las Vegas,ATM,Retired,7,7
700649.149,4234.000000000001,16540.0,5.0,87684945.71659999,-124068.0,Debit,Dallas,Online,Retired,7,7
1453356.4385,1382.0,10740.0,5.0,141811435.16079998,-200507.99999999997,Debit,Los Angeles,ATM,Student,6,6
39413.439,3180.0,20890.0,5.0,79248941.53219998,-161196.0,Debit,Fort Worth,Branch,Engineer,7,7
912144.7960000001,2126.0,30460.0,5.0,29762507.293999996,-145908.0,Debit,Phoenix,ATM,Engineer,7,7
66661.10900000001,3490.0,6970.0,5.0,101572084.97179998,-181580.0,Debit,San Francisco,ATM,Retired,3,3
1323124.089,1692.0,26980.0,5.0,24305123.992399998,-222347.99999999997,Debit,Oklahoma City,Branch,Student,5,5
405223.003,4544.000000000001,26110.0,5.0,60536085.355799995,-140812.0,Debit,Washington,ATM,Retired,7,7
405568.39600000007,3180.0,82950.0,5.0,118173039.1378,-127708.0,Credit,Fort Worth,Branch,Engineer,0,0
1428411.3885,2436.0,31040.0,5.0,131547228.39779997,-168840.0,Credit,Houston,Online,Engineer,6,6
117875.2155,1506.0,49310.0,5.0,28009581.019799996,-180488.0,Debit,Phoenix,Online,Student,5,5
321292.504,2312.0,23790.0,5.0,186356708.97539997,-148456.0,Debit,Mesa,Branch,Doctor,1,1
693587.781,1320.0,24080.0,5.0,70483715.09159999,-210699.99999999997,Debit,Nashville,Online,Student,5,5
726956.5825,4854.000000000001,36550.0,5.0,34224487.9222,-185220.0,Debit,Virginia Beach,Branch,Retired,3,3
462654.18350000004,1878.0,15960.0,5.0,184249269.98699996,-185220.0,Debit,Columbus,Branch,Doctor,1,1
253154.14050000004,1940.0,3780.0000000000005,5.0,67645530.6344,-153552.0,Credit,Fort Worth,Branch,Engineer,7,7
38914.538,2250.0,61780.0,5.0,30465135.724199995,-173208.0,Debit,Oklahoma City,Online,Engineer,0,0
798011.598,4358.000000000001,49310.0,5.0,148891424.4942,-203419.99999999997,Debit,San Diego,Branch,Doctor,1,1
95923.5715,3862.0,,5.0,34211247.6236,-231447.99999999997,Debit,Omaha,ATM,Retired,3,3
2344163.3625000003,1692.0,44380.0,5.0,3628835.6707999995,-147728.0,Debit,Denver,Online,Student,6,6
193151.701,3118.0,41770.0,5.0,215316068.5942,,Debit,Dallas,Branch,Doctor,1,1
931678.689,1196.0,42930.0,5.0,22810904.2268,-121520.0,Debit,Louisville,Online,Student,5,5
616238.9375,2870.0,51920.0,5.0,104212408.78699999,-231083.99999999997,Debit,Los Angeles,Branch,Doctor,2,2
1364878.265,1320.0,14800.0,5.0,14213338.645999998,-181580.0,Debit,San Jose,Branch,Student,5,5
23467.7955,2622.0,40320.0,5.0,116706341.34119998,-142268.0,Debit,Houston,ATM,Engineer,7,7
673401.479,1258.0,18570.0,5.0,3296191.7643999998,-135716.0,Debit,Colorado Springs,ATM,Student,5,5
579205.1325000001,3366.0,7260.0,5.0,97981137.47059998,-206695.99999999997,Debit,Columbus,Online,Engineer,2,2
56299.319,4048.0000000000005,8710.0,5.0,58686162.7368,-221255.99999999997,Debit,Louisville,Online,Retired,3,3
444616.99350000004,1692.0,42930.0,5.0,16780766.4352,-204511.99999999997,Debit,Raleigh,Branch,Student,5,5
344299.51550000004,3614.0,70770.0,5.0,39075792.8362,-164836.0,Debit,Oklahoma City,ATM,Retired,0,0
70441.2435,2994.0,15960.0,5.0,96094618.07119998,-235087.99999999997,Debit,Jacksonville,Branch,Doctor,2,2
265031.82200000004,3304.0,81500.0,5.0,24542110.4606,-209243.99999999997,Credit,Los Angeles,Branch,Doctor,0,0
447552.83400000003,2064.0,20890.0,5.0,103233221.76019998,-207059.99999999997,Debit,Louisville,ATM,Engineer,2,2
1168848.5489999999,2436.0,51340.0,5.0,134394636.43379998,-126980.0,Debit,Tucson,ATM,Engineer,7,7
837846.924,1940.0,32200.0,5.0,213707149.1632,-115332.0,Debit,Los Angeles,Branch,Doctor,1,1
1670224.8654999998,1816.0,15960.0,5.0,150481004.1632,-191043.99999999997,Debit,Los Angeles,Branch,Doctor,6,6
680040.7,4606.000000000001,37130.0,5.0,109472824.05099998,-133168.0,Debit,Chicago,ATM,Retired,7,7
43423.8355,3304.0,32490.0,5.0,66023519.67219999,-227443.99999999997,Debit,Kansas City,Online,Engineer,2,2
349595.54150000005,1630.0,15380.0,5.0,17496635.163999997,-184128.0,Debit,Mesa,Branch,Student,5,5
243329.62850000002,1630.0,84110.0,5.0,80750748.43519998,-135716.0,Debit,Philadelphia,Branch,Engineer,0,0
552955.2645,2312.0,14510.0,5.0,54346468.9114,-154644.0,Debit,Virginia Beach,Online,Engineer,7,7
227902.0745,3428.0,35680.0,5.0,31312961.1368,-145908.0,Debit,Atlanta,Branch,Engineer,7,7
1250745.067,1320.0,48150.0,5.0,26819441.819799997,-208151.99999999997,Debit,Indianapolis,ATM,Student,5,5
127891.61250000002,2312.0,9580.0,5.0,52960700.5804,-140448.0,Debit,Detroit,ATM,Engineer,7,7
189064.5505,4296.000000000001,48150.0,5.0,53032704.002,-240183.99999999997,Debit,Denver,Branch,Retired,3,3
266624.4675,4420.000000000001,8710.0,5.0,100461536.33079998,-190315.99999999997,Debit,Washington,Online,Retired,3,3
65030.086500000005,1630.0,51340.0,5.0,21493271.365,-131712.0,Debit,Nashville,Branch,Student,5,5
45496.1935,3614.0,47570.0,5.0,160503612.66859996,-151004.0,Debit,Atlanta,Branch,Doctor,1,1
3511495.7600000002,3428.0,69030.0,5.0,33260028.867999993,-224167.99999999997,Debit,San Antonio,Online,Engineer,6,6
50005.491,4048.0000000000005,82080.0,5.0,191815282.41619995,-116788.0,Debit,San Diego,ATM,Doctor,1,1
32755.0295,1692.0,12770.0,5.0,41627451.280999996,-201963.99999999997,Debit,Los Angeles,Branch,Engineer,2,2
1350659.5865,2870.0,17990.0,5.0,53313428.0858,-149548.0,Debit,San Antonio,Online,Engineer,6,6
2440585.575,2932.0,44960.0,5.0,31550691.442,-158648.0,Debit,Houston,ATM,Engineer,6,6
50945.7275,4792.000000000001,66130.0,5.0,45900497.3112,-150276.0,Debit,Houston,ATM,Retired,3,3
282838.75000000006,2622.0,75120.0,5.0,101127865.51539998,-187767.99999999997,Debit,San Jose,Branch,Engineer,0,0
387819.0335000001,1692.0,5230.0,5.0,11105141.3578,-213611.99999999997,Debit,Memphis,ATM,Student,5,5
591811.9770000001,4668.000000000001,11320.0,5.0,80748219.38939999,-201599.99999999997,Debit,Nashville,Branch,Retired,3,3
21453.003,3304.0,41770.0,5.0,111089181.85199998,-224895.99999999997,Debit,Miami,ATM,Engineer,2,2
564429.9874999999,2374.0,39450.0,5.0,94648301.40839998,-233995.99999999997,Debit,Fresno,Online,Engineer,2,2
56759.843,3366.0,,5.0,124150364.50239998,-135716.0,Debit,Colorado Springs,Branch,Engineer,7,7
267583.8925,1692.0,9000.0,5.0,19425553.2724,-176484.0,Debit,Boston,Online,Student,5,5
830152.3355,1816.0,39740.0,5.0,203043204.39639997,-180124.0,Debit,Colorado Springs,ATM,Doctor,1,1
252194.71550000005,2684.0,18860.0,5.0,19897741.0,-234359.99999999997,Debit,Charlotte,Online,Doctor,2,2
991508.432,2622.0,37130.0,5.0,29986997.3006,-143360.0,Debit,Mesa,ATM,Engineer,7,7
233754.56699999998,4296.000000000001,35680.0,13.0,124288420.6496,-232175.99999999997,Debit,Colorado Springs,Online,Doctor,4,4
718609.585,1630.0,51630.0,5.0,24866720.927399997,-171388.0,Credit,San Francisco,Branch,Student,5,5
318778.8105,4234.000000000001,65840.0,5.0,175880806.2022,-155372.0,Debit,Omaha,ATM,Doctor,1,1
1202927.325,1444.0,42350.0,5.0,8734384.0714,-142996.0,Debit,Chicago,ATM,Student,5,5
895815.3825000001,3490.0,47860.0,5.0,80669670.20219998,-173936.0,Debit,Austin,Branch,Retired,3,3
1513665.894,3614.0,67000.0,5.0,28470164.890199997,-196139.99999999997,Debit,Phoenix,Online,Retired,6,6
1676403.5625,2312.0,17120.0,,180601195.80419996,-216159.99999999997,Credit,Oklahoma City,Online,Doctor,6,6
1007933.788,4296.000000000001,38870.0,5.0,69825568.114,-212155.99999999997,Debit,Colorado Springs,ATM,Retired,3,3
211399.9645,1878.0,39740.0,5.0,6905883.958,-155008.0,,Raleigh,ATM,Engineer,5,5
1214037.4665,4978.000000000001,22050.0,5.0,64918326.657599986,-153188.0,Debit,Denver,ATM,Retired,3,3
238609.2575,4482.000000000001,26110.0,5.0,49387307.6324,-121520.0,Debit,Oklahoma City,ATM,Retired,7,7
84141.8325,3862.0,35390.0,5.0,64817759.895199984,-219799.99999999997,Debit,Fresno,ATM,Retired,3,3
544589.0785,1754.0,8420.0,5.0,22603076.168999996,-221255.99999999997,Debit,San Diego,Branch,Student,5,5
323384.0505,4420.000000000001,32490.0,5.0,88703853.63919999,-185948.0,Debit,San Francisco,ATM,Retired,3,3
419441.68150000006,2498.0,35680.0,5.0,99662804.16019997,-125524.0,Credit,Denver,Branch,Engineer,7,7
254900.29400000005,1320.0,41480.0,5.0,12239641.550199999,-161196.0,Debit,Oklahoma City,ATM,Student,5,5
301969.68450000003,2622.0,83820.0,5.0,207743510.39939997,-129892.0,Credit,Dallas,Branch,Doctor,1,1
277792.1745000001,1258.0,46120.0,5.0,12902995.3868,-173936.0,Debit,Albuquerque,Online,Student,5,5
1234242.9570000002,3986.0000000000005,26980.0,5.0,15410321.146399997,-201235.99999999997,Debit,Atlanta,ATM,Doctor,3,3
2672075.639,2560.0,86140.0,5.0,198570214.98059997,-128072.0,Debit,El Paso,Branch,Doctor,6,6
399255.37950000004,2002.0,10450.0,5.0,126138492.03599997,-176484.0,Debit,Oklahoma City,Online,Doctor,2,2
180947.815,3552.0,16540.0,,164967527.273,-115332.0,Debit,Phoenix,Branch,Doctor,1,1
567020.4349999999,3676.0,10450.0,5.0,93435847.09839998,-126980.0,Debit,Mesa,ATM,Retired,7,7
58007.0955,2746.0,28720.0,5.0,7157747.1662,-133168.0,Debit,Austin,ATM,Doctor,7,7
215007.4025,1630.0,46120.0,5.0,16704895.0612,,Credit,Phoenix,ATM,Student,5,5
345853.78400000004,3614.0,41770.0,5.0,125429317.84019998,-179032.0,Debit,Phoenix,Branch,Engineer,2,2
26307.6935,2374.0,42930.0,5.0,124113618.95459999,-191407.99999999997,Credit,Denver,Online,Engineer,2,2
185246.03900000002,3614.0,27560.0,5.0,106848120.81279999,-219799.99999999997,Debit,New York,Branch,Retired,3,3
152261.0075,4172.000000000001,20310.0,5.0,25173776.841,,Debit,Los Angeles,Online,Retired,3,3
193880.86400000003,1692.0,46410.0,5.0,25224655.291799996,-176484.0,Debit,San Antonio,ATM,Student,5,5
142801.07700000002,3056.0,19730.0,5.0,93191124.72539999,-126980.0,Debit,El Paso,Online,Engineer,7,7
76101.851,3242.0,49020.0,5.0,126412819.12159999,-195775.99999999997,Debit,Virginia Beach,Branch,Engineer,2,2
190657.196,2498.0,13350.0,5.0,18925099.738799997,-199051.99999999997,Debit,Seattle,ATM,Doctor,2,2
237649.8325,3490.0,70770.0,5.0,58906338.48879999,-159740.0,Debit,Las Vegas,Online,Engineer,0,0
819214.8905,1196.0,71930.0,5.0,7084256.070599999,-115332.0,Debit,Omaha,ATM,Student,0,0
256608.07050000003,1568.0,35680.0,5.0,27852631.4128,-196503.99999999997,Credit,San Jose,Online,Student,5,5
426733.3115,3056.0,21180.0,5.0,46376701.7586,-160468.0,Debit,Virginia Beach,Online,Engineer,7,7
414356.72900000005,1382.0,40610.0,5.0,27398444.540599998,-189223.99999999997,Credit,Virginia Beach,Online,Student,5,5
12089.015,4978.000000000001,82080.0,21.0,114516485.21319999,-119336.0,Debit,Columbus,Branch,Retired,4,4
1585411.6955000001,1816.0,60620.0,5.0,112774567.72659999,,Debit,Colorado Springs,ATM,Doctor,6,6
,2188.0,19440.0,5.0,118075447.72339998,-142632.0,Debit,Columbus,Online,Engineer,7,7
252252.28100000005,4172.000000000001,74830.0,5.0,98816317.65419999,-196867.99999999997,Debit,Charlotte,Branch,Retired,0,0
389258.1710000001,3800.0,43220.0,5.0,113691867.51499999,-194319.99999999997,Credit,Memphis,Branch,Doctor,1,1
515000.4115,1630.0,49600.0,5.0,2034346.6775999998,-181580.0,Debit,Miami,ATM,Student,5,5
373888.18250000005,1444.0,37710.0,17.0,4758277.7716,-153188.0,Debit,Jacksonville,Online,Student,4,4
263554.30750000005,2498.0,63810.0,5.0,188379201.77839997,-213975.99999999997,Credit,Sacramento,,Doctor,1,1
1367660.5975,2746.0,7260.0,5.0,120889383.09439999,,Debit,Philadelphia,Branch,Doctor,6,6
678927.767,2622.0,41480.0,5.0,10499360.504999999,-209607.99999999997,Debit,Milwaukee,ATM,Doctor,2,2
973336.9225,,41480.0,5.0,79316481.93179998,-135716.0,Debit,Washington,Branch,Retired,7,7
408216.40900000004,1692.0,37130.0,5.0,113739770.61779998,,Debit,Seattle,Branch,Engineer,2,2
699267.577,3180.0,42350.0,5.0,120795213.33019997,-142996.0,Debit,Colorado Springs,ATM,Engineer,7,7
374406.27200000006,2870.0,41770.0,5.0,90765323.50099997,-171024.0,Debit,Louisville,ATM,Doctor,1,1
442506.25850000005,4978.000000000001,59170.0,5.0,38105680.620799996,-156100.0,Debit,Raleigh,Branch,Retired,3,3
1418567.688,3614.0,13640.0,5.0,177117212.06359997,-184128.0,Credit,Tucson,Branch,Doctor,1,1
749023.3575,3986.0000000000005,17700.0,5.0,105563663.08119999,-148092.0,Credit,Omaha,ATM,Doctor,7,7
464419.52550000005,3614.0,35970.0,5.0,65200835.950199984,-219799.99999999997,Debit,Dallas,Online,Engineer,2,2
465110.3115,1134.0,78600.0,5.0,19767271.990199998,-128072.0,Credit,San Antonio,ATM,Student,0,0
259102.57550000004,1444.0,52210.0,5.0,19012574.97,-225987.99999999997,Debit,San Francisco,ATM,Student,5,5
160224.23500000002,3800.0,26400.0,21.0,26031272.1346,-196867.99999999997,Debit,Dallas,Branch,,4,4
371374.489,4978.000000000001,77440.0,5.0,43581659.8474,-137900.0,Debit,Oklahoma City,Branch,Retired,0,0
1184621.496,1816.0,17700.0,5.0,132795535.65119997,-127708.0,Debit,Kansas City,,Engineer,7,7
1487550.3455,3676.0,11030.0,5.0,88927153.50659999,-166292.0,Credit,Albuquerque,Online,Doctor,6,6
511508.10449999996,4482.000000000001,29010.0,5.0,114207644.09079999,-148092.0,Debit,El Paso,ATM,Retired,7,7
294351.85000000003,2808.0,41770.0,5.0,69291493.14799999,-213247.99999999997,Debit,Mesa,ATM,Engineer,2,2
1817036.0790000001,3304.0,72800.0,5.0,82999070.15139998,-120428.0,Debit,Charlotte,Branch,Retired,6,6
9824.772,2126.0,26110.0,5.0,48989354.8374,-141904.0,Debit,New York,Branch,Engineer,7,7
228554.4835,3552.0,38000.0,5.0,118987986.95499998,-180124.0,Debit,Detroit,ATM,Engineer,2,2
2104403.055,1506.0,42640.0,5.0,16273618.3686,-214703.99999999997,Debit,Colorado Springs,Online,Student,6,6
229724.98200000002,1878.0,35680.0,5.0,51106761.2416,-233631.99999999997,Debit,Tucson,Branch,Engineer,2,2
206084.75000000003,3614.0,9290.0,5.0,5118741.181799999,-183036.0,Debit,Virginia Beach,Online,Doctor,3,3
222433.352,3304.0,16540.0,5.0,57977286.075799994,-239819.99999999997,Debit,Raleigh,ATM,Retired,3,3
840533.314,4172.000000000001,71640.0,5.0,79723807.07299998,-160104.0,Debit,Philadelphia,ATM,Retired,0,0
1299618.1765,1692.0,83240.0,5.0,9339569.8546,-201963.99999999997,Debit,Houston,Online,Engineer,0,0
567979.86,2188.0,71930.0,5.0,110367957.49679998,-196867.99999999997,Debit,Las Vegas,Branch,Doctor,0,0
573909.1065,2250.0,24370.0,5.0,83536864.3024,-240183.99999999997,Credit,Boston,Branch,Engineer,2,2
885587.912,1506.0,12770.0,5.0,29681875.363199998,-196867.99999999997,Credit,Denver,Branch,Student,5,5
192883.062,3118.0,31910.0,5.0,6745066.398599999,-235087.99999999997,Debit,Las Vegas,ATM,Engineer,2,2
163774.10749999998,4110.000000000001,48150.0,5.0,32338563.5924,-178304.0,Debit,Washington,ATM,Retired,3,3
153047.736,2436.0,49310.0,5.0,95986910.47359999,-232539.99999999997,Debit,Raleigh,Branch,Engineer,2,2
1493805.7965,4668.000000000001,31040.0,5.0,114754364.28579998,-179032.0,Credit,Omaha,Online,Retired,3,3
741405.523,2622.0,39160.0,5.0,82244075.59639998,-237271.99999999997,Debit,Phoenix,Online,Engineer,2,2
317090.22250000003,2188.0,30750.0,5.0,147874004.2456,-126616.0,Debit,Sacramento,Online,Doctor,1,1
27420.6265,2126.0,43510.0,5.0,104390037.06259999,-224531.99999999997,Debit,Los Angeles,ATM,Engineer,2,2
446689.35150000005,3428.0,42060.0,5.0,39591569.412,-150276.0,Credit,Indianapolis,Branch,Retired,7,7
2374692.266,3738.0,46120.0,5.0,139992753.69579998,-130620.0,Credit,Austin,Branch,Engineer,6,6
177090.92650000003,3366.0,33360.0,,30145137.046799995,-229263.99999999997,Debit,Albuquerque,Branch,Engineer,2,2
564084.5945,4234.000000000001,44380.0,5.0,109669197.019,-130620.0,Debit,Phoenix,Branch,Retired,7,7
261577.89200000002,1196.0,32780.0,5.0,3939908.3041999997,-142632.0,Debit,Miami,Online,Student,5,5
